user_id,item_id
1289,957951
1289,1042438
1289,1128016
1289,838186
1289,5568860
1289,1037417
1289,980259
1289,846550
1289,908504
1289,950206
1289,1054185
1289,1030182
1289,862035
1289,938512
1289,1097001
1289,1068343
1289,5568378
1289,831063
1289,941797
1289,870547
1289,1122844
1289,939527
1289,957411
1289,940947
1289,8069118
1289,13512017
1264,1087618
1264,1136341
1264,1029743
1264,1012587
1264,833151
1264,820612
1264,5592610
1264,1083787
1264,941145
1264,5590613
1264,887474
1264,6423786
1264,5981074
1264,913210
1264,952972
1264,972418
1264,5587656
1264,904129
1264,933835
1264,1038663
1264,941361
1264,1123842
1264,6039859
1264,839419
1264,12810393
1264,895930
1264,1057113
1264,1030577
1264,978595
1264,844462
1264,12695224
1264,9420211
1264,1051323
1264,5569230
1264,1076056
1264,5569471
1264,1118244
1264,841762
1264,1103476
1264,1044759
1264,1013167
1264,959830
1264,998206
1264,9676999
1264,1042942
1264,1043366
1264,13416932
1264,9213586
1264,1073902
1264,5572738
1001,997987
1001,8090570
1001,6534074
1001,1083599
1001,939383
1001,1135834
1001,1114319
1001,12301109
1001,9673980
1001,5563930
1001,831888
1001,834117
1001,890695
1001,1051211
1001,10344586
1001,1098910
1001,10308345
1001,8019915
1001,893018
1001,903183
1001,5569528
1001,1069522
1001,9574509
1001,13775473
1001,1067933
1001,851569
1001,868656
1001,918490
1001,1009187
1001,892500
1001,6979128
1001,1089066
1001,1123022
1001,903763
1001,1120954
1001,999198
1001,1126899
1001,995478
1001,944534
1001,913210
1001,5569230
1001,5568729
1001,988835
1001,6391280
1001,1064213
1001,1097237
1001,1108894
1001,1105488
1001,9677008
1001,6034857
180,5569230
180,1013928
180,1029743
180,830503
180,8177622
180,893629
180,1101502
180,944534
180,9676999
180,1073902
180,878996
180,5587656
180,844179
180,5592610
180,899624
180,12301109
180,895606
180,9673980
180,1037840
180,9526448
180,9676852
180,1075368
180,998008
180,892314
180,1106523
180,12263692
180,5590613
180,866211
180,823721
180,1056509
180,871611
180,999104
180,861279
180,841220
180,5569471
180,820518
180,872762
180,1133312
180,947858
180,1127831
180,838186
180,963971
180,869024
180,5586797
180,957013
180,6533880
180,9527494
180,5568721
180,7409874
180,12988031
1921,7442056
1921,1044078
1921,1070702
1921,896613
1921,962671
1921,853448
1921,965267
1921,866871
1921,1000753
1921,843929
1921,909497
1921,933835
1921,871611
1921,9835451
1921,1042571
1921,1133390
1921,1029743
1921,1056509
1921,961021
1921,1092014
1921,1024998
1921,8090537
1921,824396
1921,1038663
1921,8203354
1921,831628
1921,6514305
1921,1065167
1921,13512004
1921,915064
1921,1032969
1921,954994
1921,862799
1921,1094833
1921,6979393
1921,6463729
1921,937425
1921,1015380
1921,971507
1921,891954
1921,992986
1921,951412
1921,1137775
1921,1132204
1921,9835619
1921,1050645
1921,12262978
1921,1201344
1921,12946257
1921,16053142
1081,946995
1081,899624
1081,5570882
1081,1106523
1081,5569230
1081,974265
1081,908318
1081,8090521
1081,908217
1081,5568447
1081,1098435
1081,1116376
1081,1024319
1081,880150
1081,972665
1081,1012627
1081,907993
1081,1046545
1081,13071902
1081,933835
1081,848319
1081,857276
1081,944836
1081,916122
1081,1129887
1081,935646
1081,6704142
1081,991223
1081,828106
1081,992169
1081,1056509
1081,868909
1081,10457124
1081,1081177
1081,865528
1081,911609
1081,6552253
1081,1018780
1081,5564303
1081,985181
1081,8065410
1081,9187298
1081,1043751
1081,6534333
1081,1089954
1081,871061
1081,901367
1081,927860
1081,932340
1081,888543
2309,1106523
2309,885697
2309,879734
2309,962407
2309,6514227
2309,7410019
2309,901205
2309,1042083
2309,924770
2309,964331
2309,938863
2309,840890
2309,829866
2309,971486
2309,913682
2309,995896
2309,1110244
2309,13511822
2309,1068719
2309,5569845
2309,1029743
2309,1106523
2309,5569230
2309,916122
2309,1044078
2309,844179
2309,1126899
2309,1070820
2309,1127831
2309,866211
2309,8090521
2309,1004906
2309,878996
2309,854852
2309,899624
2309,5569471
2309,8090537
2309,986912
2309,933835
2309,1075368
2309,1081177
2309,6034857
2309,5585510
2309,913210
2309,940947
2309,12810393
2309,834117
2309,5568378
2309,983584
2309,874972
527,1131321
527,1046584
527,6514259
527,5567582
527,7169090
527,12988031
527,1094924
527,12987976
527,9527494
527,1084025
527,1011926
527,9526410
527,1123384
527,1051211
527,890407
527,845307
527,822226
527,901062
527,1128016
527,915545
527,887053
527,865705
527,998444
527,865456
527,1100972
527,1065032
527,872137
527,1104414
527,902027
527,1085138
527,901205
527,912704
527,1031087
527,896093
527,10150016
527,829852
527,922736
527,13190349
527,8181177
527,13671760
527,997796
527,866211
527,1121059
527,921504
527,911311
527,883932
527,951951
527,6633342
527,1083370
527,6463742
1178,6464165
1178,5568445
1178,992622
1178,8090612
1178,910374
1178,13158064
1178,6463710
1178,6391494
1178,946793
1178,5588161
1178,6534074
1178,1070272
1178,1059922
1178,8090549
1178,1040554
1178,985889
1178,1070702
1178,891901
1178,1104343
1178,6772950
1178,863447
1178,6442594
1178,948650
1178,838186
1178,965530
1178,5567950
1178,7409644
1178,13158992
1178,1104483
1178,9526572
1178,1044078
1178,1069039
1178,6424471
1178,6463775
1178,1004906
1178,8090536
1178,874972
1178,5569230
1178,898867
1178,874750
1178,932494
1178,847573
1178,9396705
1178,895817
1178,877137
1178,8090537
1178,990453
1178,1016093
1178,6424472
1178,1081533
1651,1114483
1651,995478
1651,1101706
1651,7431408
1651,961021
1651,6034857
1651,1117514
1651,1022097
1651,831246
1651,878996
1651,12263907
1651,5567176
1651,5566695
1651,820341
1651,13775274
1651,8249443
1651,1104343
1651,1122428
1651,10306692
1651,10306691
1651,1092303
1651,876669
1651,901062
1651,909129
1651,970160
1651,9187298
1651,1010259
1651,852856
1651,989069
1651,887102
1651,841309
1651,925448
1651,1013167
1651,845208
1651,13007994
1651,865390
1651,1118623
1651,933067
1651,1049695
1651,973777
1651,848319
1651,10356272
1651,6513713
1651,6602447
1651,7024984
1651,6904495
1651,13159269
1651,8067176
1651,8159997
1651,13417139
1749,1042571
1749,934399
1749,1009719
1749,886536
1749,849066
1749,910505
1749,5569374
1749,1131488
1749,1062572
1749,1050741
1749,955587
1749,908318
1749,998843
1749,907993
1749,12352172
1749,999104
1749,5569471
1749,980448
1749,867547
1749,8118768
1749,922736
1749,991268
1749,8090541
1749,854852
1749,1006184
1749,852856
1749,944836
1749,865705
1749,12810393
1749,863169
1749,903517
1749,853448
1749,866162
1749,946477
1749,1095342
1749,1055425
1749,8090532
1749,1026058
1749,1082955
1749,968363
1749,1056165
1749,1129887
1749,5564569
1749,878715
1749,1135834
1749,8090521
1749,1121384
1749,874972
1749,871611
1749,933835
1490,9297574
1490,8290421
1490,9297062
1490,930118
1490,916122
1490,972143
1490,874972
1490,12648296
1490,957736
1490,5569230
1490,1032639
1490,12262778
1490,1068292
1490,969866
1490,1059473
1490,898958
1490,1000753
1490,866211
1490,1127179
1490,13115894
1490,6534578
1490,9835606
1490,6534035
1490,992529
1490,934639
1490,6944739
1490,829323
1490,863447
1490,8293447
1490,835300
1490,1010950
1490,976114
1490,1000237
1490,970747
1490,10180324
1490,972111
1490,13072850
1490,878222
1490,6533681
1490,9527186
1490,966684
1490,895680
1490,1037337
1490,12757518
1490,7409997
1490,983106
1490,1126085
1490,969138
1490,7441192
1490,838842
464,993638
464,5569374
464,865511
464,8065410
464,1029743
464,999270
464,12811160
464,6039994
464,13877192
464,9419528
464,923670
464,1103562
464,6464086
464,6039859
464,1012584
464,901806
464,988835
464,905636
464,8090537
464,1000329
464,9245052
464,6534030
464,12386123
464,839419
464,12811159
464,1110632
464,9858847
464,974988
464,9677446
464,856119
464,937292
464,932340
464,1027168
464,13158992
464,1042907
464,919051
464,1086061
464,6978852
464,834826
464,954525
464,865528
464,938622
464,1044078
464,6534573
464,856252
464,879393
464,1067425
464,865456
464,923184
464,13671978
1160,1106523
1160,1044078
1160,12301100
1160,844179
1160,871756
1160,1004906
1160,1127758
1160,911675
1160,5592931
1160,910673
1160,940947
1160,1047349
1160,1078100
1160,1128016
1160,846823
1160,12302069
1160,893018
1160,6464101
1160,953561
1160,7166861
1160,896613
1160,1068719
1160,838842
1160,1025611
1160,1018740
1160,866211
1160,871611
1160,969866
1160,12301109
1160,9419961
1160,1012587
1160,8090537
1160,1067606
1160,940726
1160,1002418
1160,1131344
1160,5568378
1160,865892
1160,9368501
1160,976841
1160,1060529
1160,832678
1160,1110916
1160,1077231
1160,10457506
1160,9420334
1160,864048
1160,972143
1160,1135258
1160,5582712
225,987122
225,850601
225,1029743
225,1102381
225,839152
225,851129
225,857503
225,1043663
225,1121656
225,839243
225,1137346
225,1128240
225,7025496
225,7024927
225,1040183
225,897954
225,863632
225,933067
225,998119
225,892838
225,9833277
225,1020404
225,1019387
225,953622
225,1113820
225,10456963
225,904777
225,9526411
225,1094262
225,1068451
225,7168968
225,7169121
225,9527619
225,839162
225,829852
225,980943
225,936914
225,1028012
225,1017739
225,1082814
225,1100375
225,1046789
225,7144131
225,12731447
225,1123045
225,1108994
225,6391178
225,6463742
225,1055459
225,8118708
1106,12757316
1106,6391280
1106,9835223
1106,925863
1106,897752
1106,9677149
1106,863632
1106,6395936
1106,1037840
1106,1016093
1106,916122
1106,893018
1106,1087411
1106,1064299
1106,1062698
1106,5591922
1106,1008547
1106,976199
1106,13213083
1106,898042
1106,8291322
1106,875108
1106,849202
1106,13380681
1106,9881593
1106,5585510
1106,9677152
1106,971270
1106,1101589
1106,15926885
1106,841236
1106,1044078
1106,9803278
1106,1064574
1106,8176747
1106,1046545
1106,1114374
1106,888054
1106,988913
1106,1129049
1106,9884675
1106,1055472
1106,842558
1106,957951
1106,935993
1106,823721
1106,1029743
1106,1106523
1106,5569230
1106,916122
1949,927325
1949,908843
1949,864335
1949,1063167
1949,944534
1949,1127831
1949,1135468
1949,1044078
1949,1136755
1949,1048833
1949,1093413
1949,922561
1949,947326
1949,845914
1949,1106523
1949,952163
1949,13841744
1949,871611
1949,5592931
1949,5574409
1949,865392
1949,825703
1949,1012587
1949,862682
1949,989069
1949,1043751
1949,858373
1949,1110057
1949,999779
1949,896974
1949,935317
1949,13512542
1949,863493
1949,6463824
1949,9835223
1949,924352
1949,945611
1949,996410
1949,957243
1949,952972
1949,9835606
1949,6773110
1949,967948
1949,6391494
1949,998206
1949,960318
1949,9836106
1949,1075765
1949,9527159
1949,13671857
1770,919126
1770,7410336
1770,1103105
1770,874972
1770,1063739
1770,960718
1770,1096172
1770,831246
1770,8019681
1770,951412
1770,1010051
1770,854754
1770,1076580
1770,873963
1770,1007512
1770,966866
1770,7409944
1770,1135044
1770,916122
1770,960791
1770,1066514
1770,10201384
1770,901470
1770,1029743
1770,6602697
1770,903529
1770,934809
1770,1134882
1770,1104343
1770,1086165
1770,930118
1770,1022254
1770,10456408
1770,1082990
1770,897954
1770,949742
1770,979452
1770,947875
1770,855202
1770,871188
1770,913249
1770,836085
1770,9296853
1770,6772782
1770,1043971
1770,1055504
1770,12262778
1770,827578
1770,1063707
1770,1100927
1293,1044078
1293,1004906
1293,944534
1293,1133312
1293,844179
1293,899624
1293,983000
1293,12302069
1293,12384775
1293,1065259
1293,1074333
1293,1109948
1293,895478
1293,905537
1293,952163
1293,925862
1293,940090
1293,1135468
1293,1131344
1293,880150
1293,908843
1293,12301100
1293,12301405
1293,883003
1293,5592931
1293,939636
1293,999858
1293,987044
1293,908318
1293,1042907
1293,953339
1293,12349850
1293,12988115
1293,934639
1293,1123254
1293,1077709
1293,6391415
1293,1072523
1293,1106523
1293,1042438
1293,885863
1293,1081262
1293,5574409
1293,938300
1293,835530
1293,1118033
1293,841220
1293,1121059
1293,846823
1293,10344586
64,1013928
64,1106116
64,13115504
64,7152455
64,874972
64,949023
64,1131344
64,1063855
64,7147145
64,1106523
64,1093413
64,1081177
64,12988115
64,9420081
64,12811490
64,952163
64,933835
64,987615
64,7410335
64,896613
64,839818
64,883003
64,1004436
64,883068
64,863493
64,1074333
64,982469
64,7442181
64,1092502
64,1009368
64,7410361
64,7410336
64,7409951
64,13115882
64,1071801
64,12757425
64,936914
64,8019681
64,831407
64,1044078
64,895478
64,845265
64,6979248
64,957736
64,1086483
64,1016314
64,9553397
64,12757653
64,876991
64,999270
1132,5563934
1132,1044078
1132,1121059
1132,910673
1132,8090537
1132,922561
1132,1131344
1132,842407
1132,976807
1132,1025611
1132,836445
1132,823990
1132,1012587
1132,977654
1132,8119004
1132,933067
1132,843259
1132,924978
1132,1002735
1132,908064
1132,5590695
1132,1003916
1132,1070702
1132,12810422
1132,844179
1132,1068292
1132,1096794
1132,977658
1132,863447
1132,1004906
1132,874972
1132,856827
1132,901062
1132,1048833
1132,1128016
1132,5588161
1132,883068
1132,5574409
1132,846823
1132,12384775
1132,12301109
1132,937330
1132,1130458
1132,987734
1132,1008096
1132,1038663
1132,1030282
1132,1046587
1132,5592232
1132,10344586
2238,918746
2238,1109778
2238,919489
2238,1029743
2238,6391080
2238,971983
2238,1056509
2238,854056
2238,1131344
2238,858189
2238,1000753
2238,1044078
2238,1129322
2238,1122732
2238,1062002
2238,896085
2238,846823
2238,1121059
2238,933067
2238,921504
2238,922561
2238,843898
2238,1019389
2238,862799
2238,855434
2238,1124432
2238,999250
2238,862318
2238,843567
2238,851146
2238,878996
2238,12811490
2238,993638
2238,960744
2238,932949
2238,828490
2238,1043494
2238,957736
2238,1070702
2238,5568800
2238,834117
2238,5592610
2238,1068292
2238,1000050
2238,1025611
2238,845307
2238,1087102
2238,885863
2238,1051211
2238,12810464
957,1032703
957,943522
957,885309
957,1116589
957,14019790
957,10308345
957,1040812
957,1011141
957,1037751
957,6514222
957,956284
957,8090537
957,989685
957,965009
957,986912
957,5592931
957,1139023
957,12349850
957,895317
957,9575582
957,878996
957,926206
957,1129610
957,1058987
957,1139569
957,5570406
957,12301100
957,6534404
957,899736
957,1109778
957,1068719
957,827656
957,850925
957,999270
957,952163
957,874972
957,872137
957,925862
957,13841744
957,1036347
957,883003
957,1096261
957,969866
957,5569230
957,835530
957,1083446
957,995965
957,5568489
957,1057102
957,12301109
841,852015
841,1106523
841,1030093
841,1065259
841,1044078
841,1135468
841,916122
841,937439
841,844179
841,1128240
841,1120970
841,831628
841,944564
841,931635
841,876314
841,916575
841,983659
841,863447
841,874972
841,917033
841,1125278
841,825343
841,1008739
841,8203342
841,12812474
841,1115553
841,866878
841,825170
841,1095998
841,9802972
841,1105457
841,1018151
841,970747
841,848029
841,951190
841,8014645
841,9832469
841,5568378
841,1069897
841,1042942
841,922561
841,9835451
841,13003402
841,1128812
841,1122350
841,5565392
841,1124695
841,12811993
841,8068391
841,7432030
1423,5981267
1423,13008334
1423,822161
1423,968449
1423,1075505
1423,13007435
1423,855747
1423,1022254
1423,1056509
1423,9835223
1423,837495
1423,5567950
1423,982973
1423,13189726
1423,866871
1423,1012587
1423,825006
1423,1036046
1423,12812474
1423,935317
1423,10204149
1423,9833277
1423,5572738
1423,839419
1423,6979174
1423,1001475
1423,898958
1423,1082185
1423,12731517
1423,5567143
1423,900993
1423,13007355
1423,927028
1423,10204556
1423,875677
1423,996070
1423,895166
1423,867622
1423,12731685
1423,924531
1423,13871141
1423,12810391
1423,933637
1423,997347
1423,1113381
1423,1132968
1423,1137284
1423,1004906
1423,1087102
1423,1029743
1939,926905
1939,879876
1939,878764
1939,924967
1939,910032
1939,844179
1939,896085
1939,845307
1939,1016800
1939,1000493
1939,935842
1939,853448
1939,1044078
1939,8019808
1939,1069531
1939,12301839
1939,963971
1939,6034857
1939,1042942
1939,1042571
1939,865907
1939,866755
1939,1027168
1939,834826
1939,885863
1939,12301109
1939,898867
1939,9420337
1939,897954
1939,916122
1939,1033046
1939,13115579
1939,5568378
1939,877611
1939,1019389
1939,13115407
1939,894570
1939,981288
1939,974548
1939,922324
1939,1090931
1939,996028
1939,900994
1939,1131438
1939,1138443
1939,12301100
1939,9487606
1939,10285022
1939,899624
1939,1068719
945,1043751
945,1029743
945,835098
945,859987
945,935317
945,862799
945,916122
945,879504
945,946839
945,866211
945,874972
945,932863
945,885697
945,910109
945,1132771
945,903065
945,848029
945,1097909
945,878996
945,1075505
945,989830
945,896027
945,932949
945,7406474
945,1071336
945,13871141
945,1088414
945,896085
945,1087102
945,1042438
945,1074516
945,989069
945,12384775
945,12301109
945,828106
945,1067695
945,1090247
945,1067749
945,839656
945,1056005
945,933067
945,843450
945,897954
945,9526671
945,9527495
945,9832469
945,9677874
945,12810393
945,12385916
945,12781558
1550,1106523
1550,5587656
1550,9835880
1550,1057350
1550,6602697
1550,1038663
1550,930118
1550,858102
1550,1044078
1550,1068504
1550,830615
1550,899624
1550,5590613
1550,871611
1550,1083787
1550,1118033
1550,977654
1550,1067695
1550,999779
1550,6534578
1550,9526794
1550,897954
1550,941361
1550,912280
1550,829621
1550,903602
1550,981628
1550,968687
1550,988235
1550,922636
1550,848029
1550,1096667
1550,1095242
1550,1094262
1550,1085778
1550,1080153
1550,1060312
1550,1113820
1550,1025535
1550,1038985
1550,1021562
1550,850562
1550,1098892
1550,5572738
1550,1095970
1550,12132312
1550,871756
1550,5590695
1550,13506119
1550,9524291
1929,933835
1929,1106523
1929,1024306
1929,868548
1929,839656
1929,834117
1929,896085
1929,913210
1929,1027168
1929,1021116
1929,1068292
1929,1128016
1929,888835
1929,1105301
1929,854405
1929,946839
1929,971922
1929,7441873
1929,899624
1929,904236
1929,12384775
1929,965267
1929,12810422
1929,1074754
1929,902172
1929,1018740
1929,883003
1929,1067749
1929,13003092
1929,7167687
1929,12810393
1929,1094308
1929,965766
1929,867020
1929,899201
1929,1086483
1929,5574409
1929,1043751
1929,1127831
1929,921504
1929,1109948
1929,1138487
1929,1107538
1929,12524439
1929,849202
1929,1046545
1929,910473
1929,1128206
1929,1101010
1929,1121384
608,1106523
608,5590965
608,7409845
608,6979753
608,1013928
608,956902
608,1038462
608,941856
608,1084587
608,9655528
608,1075175
608,863762
608,1138487
608,893666
608,1051686
608,950206
608,13039578
608,977508
608,905636
608,933067
608,910673
608,9706822
608,1023466
608,1096458
608,936753
608,13842089
608,837304
608,981628
608,9802972
608,1015597
608,7160763
608,1113438
608,5581788
608,1044078
608,972235
608,13002975
608,1070898
608,1072521
608,880469
608,1071342
608,1051323
608,1137344
608,952163
608,944534
608,5565202
608,833940
608,1083446
608,1130458
608,1109948
608,13115914
896,913210
896,1126899
896,1044637
896,878996
896,1040807
896,819978
896,948670
896,1138443
896,834117
896,1015474
896,833598
896,1055425
896,921504
896,849515
896,9677236
896,6514030
896,854754
896,957736
896,1060912
896,899624
896,1070845
896,965693
896,1018740
896,838186
896,848029
896,7166862
896,6463729
896,5995150
896,857503
896,893638
896,959482
896,10311767
896,13115971
896,928749
896,6443332
896,996070
896,1137284
896,1070820
896,901062
896,5569230
896,1075214
896,835530
896,1135476
896,12988031
896,1099089
896,5574045
896,6533182
896,7147915
896,9833277
896,13213524
228,5569471
228,1139782
228,1126899
228,6391424
228,8177622
228,1078438
228,1095998
228,6979174
228,854754
228,6034577
228,6391330
228,7104690
228,6464165
228,1134810
228,933835
228,847374
228,913210
228,887102
228,989069
228,1127831
228,917033
228,866488
228,959737
228,935317
228,869322
228,1000840
228,6034857
228,839152
228,906844
228,843898
228,988822
228,1037089
228,855434
228,898034
228,1041796
228,1044724
228,1096667
228,1095970
228,874753
228,1064299
228,6633273
228,5569374
228,7442181
228,13115637
228,1133254
228,12781558
228,1071244
228,6979241
228,12349795
228,9419393
1742,864335
1742,1019637
1742,1114653
1742,12810393
1742,1048373
1742,944534
1742,929018
1742,1013389
1742,1044078
1742,844179
1742,12349795
1742,1098284
1742,880150
1742,1027168
1742,1017075
1742,12301405
1742,1124432
1742,1104649
1742,908843
1742,10285022
1742,825749
1742,1072523
1742,999858
1742,10456539
1742,10456346
1742,1120928
1742,13506200
1742,923184
1742,986912
1742,12811532
1742,9245106
1742,823721
1742,1119860
1742,5574409
1742,12301109
1742,12384775
1742,846823
1742,6391280
1742,912147
1742,825343
1742,890458
1742,968391
1742,933067
1742,5591814
1742,1128240
1742,8069336
1742,9833277
1742,10356076
1742,10118257
1742,12325183
69,1044078
69,1044188
69,933067
69,944137
69,1127470
69,1106523
69,910673
69,871061
69,902377
69,844179
69,1037631
69,972143
69,1025611
69,966684
69,12731466
69,823704
69,1029743
69,12810393
69,859426
69,866755
69,5570109
69,12301100
69,1004906
69,5574409
69,883003
69,6602697
69,854405
69,1133312
69,1046587
69,845163
69,839419
69,1133254
69,8069336
69,932424
69,837751
69,913249
69,12695224
69,948832
69,13213106
69,899624
69,836445
69,999198
69,823990
69,952163
69,925862
69,5592931
69,999714
69,12301109
69,1099089
69,9835408
915,880150
915,1128163
915,1112238
915,1068719
915,963971
915,1054159
915,1137273
915,957232
915,896613
915,825749
915,1056509
915,925862
915,5569230
915,999779
915,939636
915,6534578
915,845208
915,819308
915,1004001
915,931015
915,6633029
915,1139782
915,1127732
915,1077133
915,911693
915,983897
915,934639
915,878996
915,1092176
915,1116635
915,887325
915,1043047
915,847065
915,927028
915,960744
915,1037337
915,6423786
915,1079067
915,998556
915,889759
915,1122358
915,13877191
915,1013703
915,1013807
915,1119761
915,1004906
915,1029743
915,1106523
915,5569230
915,916122
263,1029743
263,1044078
263,861494
263,940947
263,843111
263,910032
263,868161
263,8019902
263,844179
263,5585510
263,13210025
263,841220
263,7409982
263,9836106
263,998206
263,1004906
263,831063
263,1030093
263,5574409
263,1117358
263,6773142
263,7167316
263,12301839
263,999270
263,977508
263,1102845
263,883932
263,1081177
263,828490
263,1096195
263,891423
263,1109778
263,899624
263,7025496
263,870111
263,891171
263,961979
263,1016276
263,937928
263,1024306
263,995896
263,873056
263,8065410
263,1096794
263,1127831
263,844697
263,12427353
263,991546
263,1003616
263,9803601
1623,1106523
1623,948832
1623,910673
1623,1078258
1623,1044078
1623,1119784
1623,955716
1623,871611
1623,890955
1623,1039028
1623,1062002
1623,835530
1623,1105488
1623,1074333
1623,890423
1623,1044590
1623,1033941
1623,883932
1623,9526410
1623,1059473
1623,871756
1623,916122
1623,998352
1623,1038985
1623,1120009
1623,940023
1623,878996
1623,1084036
1623,925364
1623,918638
1623,983016
1623,1035676
1623,863655
1623,864893
1623,1101858
1623,1025611
1623,1053754
1623,854852
1623,866211
1623,909714
1623,874972
1623,1042438
1623,999104
1623,885863
1623,933835
1623,13841744
1623,969866
1623,1076056
1623,852856
1623,12384775
1067,1029743
1067,1075368
1067,8090532
1067,1126899
1067,1012587
1067,930118
1067,866211
1067,933835
1067,1132771
1067,1101175
1067,12731714
1067,9835223
1067,7024927
1067,1074333
1067,7139529
1067,5592694
1067,1082185
1067,1105938
1067,5585510
1067,958208
1067,865174
1067,907631
1067,1096635
1067,911017
1067,1060408
1067,946839
1067,951674
1067,1134483
1067,1113381
1067,845307
1067,1087102
1067,1042438
1067,885863
1067,1128016
1067,854405
1067,947858
1067,5568729
1067,995965
1067,5569471
1067,957164
1067,9419961
1067,1107039
1067,5583751
1067,1060361
1067,1106889
1067,9570062
1067,5586797
1067,5995129
1067,12132648
1067,9523058
1792,1075368
1792,906917
1792,827841
1792,880888
1792,933835
1792,1023160
1792,1106523
1792,8090519
1792,908504
1792,898063
1792,971922
1792,1018740
1792,5569230
1792,8090537
1792,914318
1792,927325
1792,862035
1792,906844
1792,990256
1792,1089766
1792,1052833
1792,987061
1792,930118
1792,1118946
1792,1017201
1792,5582712
1792,1101010
1792,5569845
1792,1042438
1792,999714
1792,1049695
1792,839656
1792,978906
1792,1003516
1792,1013407
1792,8090509
1792,822178
1792,940947
1792,958594
1792,1027168
1792,821209
1792,976199
1792,887474
1792,7168432
1792,1063167
1792,1123022
1792,832678
1792,1029252
1792,1008032
1792,5578856
670,899115
670,1029743
670,975215
670,933835
670,909714
670,882247
670,916122
670,1036106
670,1006342
670,914577
670,1124029
670,909268
670,971922
670,1137694
670,8090521
670,866211
670,885863
670,867547
670,1018339
670,865907
670,12987976
670,1094723
670,885406
670,12263857
670,1092303
670,9835509
670,1128016
670,5565202
670,1127831
670,867138
670,957063
670,6773190
670,1063876
670,1137775
670,857503
670,1091520
670,9419487
670,942341
670,1136524
670,999714
670,919534
670,1043751
670,5568729
670,8090537
670,839656
670,848319
670,12781828
670,858649
670,10149640
670,12351983
2270,1050851
2270,981165
2270,8203834
2270,910473
2270,1127831
2270,892500
2270,999625
2270,5591083
2270,6534077
2270,965267
2270,9651799
2270,925275
2270,898763
2270,1044078
2270,1001277
2270,838597
2270,8019186
2270,844179
2270,889105
2270,1131344
2270,1114111
2270,1111116
2270,12524190
2270,1002787
2270,9677484
2270,834117
2270,950030
2270,5569845
2270,1004906
2270,933835
2270,5568729
2270,846823
2270,927325
2270,897954
2270,8090537
2270,968025
2270,5568995
2270,828106
2270,1025535
2270,1055155
2270,831628
2270,916122
2270,9884698
2270,8090610
2270,848029
2270,1120179
2270,871188
2270,6704207
2270,8203851
2270,9419525
2500,1065538
2500,1063739
2500,6534030
2500,854405
2500,908318
2500,1013389
2500,890909
2500,1019643
2500,856455
2500,9677874
2500,1086061
2500,10204556
2500,5566235
2500,839243
2500,1126899
2500,5569230
2500,8203720
2500,947678
2500,859427
2500,1048068
2500,7443320
2500,7147475
2500,829349
2500,909002
2500,1132771
2500,1114811
2500,1000237
2500,951339
2500,877803
2500,1017799
2500,866755
2500,7139529
2500,1028705
2500,9803295
2500,9677277
2500,897274
2500,9527261
2500,1085357
2500,1116349
2500,10456475
2500,9677100
2500,879393
2500,961024
2500,7025250
2500,887744
2500,12298966
2500,9707080
2500,1056427
2500,7025204
2500,8292958
900,1126045
900,879393
900,1137771
900,972418
900,6979579
900,986912
900,5569230
900,1106091
900,1068719
900,10149640
900,981677
900,1018740
900,948200
900,885863
900,976199
900,832369
900,1116770
900,12731714
900,8090993
900,1081177
900,1058754
900,1029252
900,865026
900,979707
900,1003321
900,844179
900,896085
900,835098
900,940947
900,994825
900,1133390
900,1087618
900,868712
900,875479
900,874972
900,847374
900,12810464
900,989069
900,13003402
900,1105917
900,1102416
900,1105426
900,869177
900,1040807
900,944534
900,1008074
900,1132771
900,6464086
900,10118257
900,8203599
1087,1029743
1087,1106523
1087,1044078
1087,5569230
1087,1038663
1087,1025535
1087,8291322
1087,1123022
1087,12731432
1087,899624
1087,1070820
1087,963971
1087,1092885
1087,999779
1087,1135573
1087,1041531
1087,1037840
1087,6463742
1087,910032
1087,5566235
1087,989830
1087,844282
1087,1000753
1087,5585701
1087,10344585
1087,826835
1087,1135258
1087,8090521
1087,844179
1087,1072523
1087,12263692
1087,12301405
1087,1051323
1087,5981267
1087,823990
1087,1056509
1087,871611
1087,991223
1087,999714
1087,861279
1087,5592931
1087,1012587
1087,12384775
1087,841220
1087,12810464
1087,854405
1087,1137346
1087,9835223
1087,9835408
1087,13008184
257,1106523
257,1093413
257,1038663
257,1127758
257,6904830
257,978129
257,13003092
257,5590695
257,988697
257,863447
257,999779
257,845163
257,993638
257,6904666
257,1051323
257,5568378
257,10204440
257,6396492
257,5587656
257,5590613
257,918046
257,819308
257,1046587
257,1039627
257,1109615
257,1096573
257,878996
257,1039224
257,1069990
257,8118618
257,870568
257,835578
257,1043494
257,1127470
257,1068504
257,896613
257,1029743
257,819978
257,1127179
257,871611
257,1128016
257,846823
257,1012587
257,935317
257,960075
257,13512542
257,1006664
257,13876914
257,1089025
257,5591777
507,1127716
507,963868
507,1044259
507,1126899
507,6772690
507,8090547
507,9487498
507,1046642
507,6772833
507,855488
507,893701
507,9245106
507,1121384
507,825994
507,845307
507,5567601
507,865156
507,1043751
507,1071446
507,987734
507,6463504
507,1085983
507,1094174
507,1063439
507,880228
507,7409874
507,836703
507,878338
507,887375
507,5568378
507,899027
507,916122
507,866025
507,939323
507,1000002
